SiteEnergyUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),GHGEmissions(MetricTonsCO2e)_log,SiteEnergyUse(kBtu)_log
1662898.0,11.59,0.1,2.532902848056256,14.324073022716753
3542210.0,34.89,0.15,3.580458705159516,15.080261666414561
1725061.0,12.03,0.07,2.567254391136754,14.360773549830684
694241.0,4.84,0.08,1.7647307968401356,13.45057588187615
783413.0,10.18,0.24,2.414126467726953,13.57141657087369
600528.0,4.19,0.05,1.6467336971777973,13.305566212425195
1192704.0,8.31,0.08,2.231089091288976,13.991734394727002
662280.0,6.44,0.17,2.0068708488450007,13.403445216155783
1117984.0,7.79,0.1,2.1736147116970854,13.927038515791432
3316342.0,70.78,0.55,4.273605885719461,15.014373227764954
621751.0,4.33,0.04,1.673351238177753,13.340296578387457
738372.0,5.15,0.06,1.8164520818184267,13.512204395955115
837792.0,5.84,0.06,1.922787731634459,13.638526332244124
971308.0,6.82,0.05,2.05668455455722,13.78639992527975
1230757.0,40.6,1.04,3.728100167267218,14.023140797700886
2179078.0,95.82,2.38,4.572853584511548,14.594412868432473
1076084.0,29.44,0.65,3.415757532993485,13.888840012866353
1415254.0,61.15,2.88,4.12955081795672,14.162820284837375
1860293.0,86.9,2.62,4.476199804691132,14.436245097714634
619804.0,4.32,0.06,1.6714733033535532,13.33716019142167
1172065.0,8.17,0.11,2.2159372862683733,13.974278561526695
2322314.0,49.32,0.59,3.918402612392185,14.658075090953863
507451.0,3.54,0.06,1.5129270120532565,13.1371574041442
2920918.0,24.36,0.3,3.233173129569025,14.887408850756014
1837610.0,81.85,2.46,4.417031743872572,14.423976916407895
2399762.0,98.88,1.92,4.603969465411573,14.690880540442071
2018186.0,93.63,3.71,4.549974550520141,14.51771014160841
1996728.0,47.34,1.29,3.878259375275337,14.507020899634059
395517.0,5.6,0.12,1.8870696490323797,12.88795157716432
3282191.0,160.28,3.52,5.083141984883004,15.004022049835138
1563640.0,10.9,0.08,2.4765384001174837,14.262527634097195
866343.0,6.04,0.1,1.951608170169951,13.672037337307577
1345483.0,49.89,1.89,3.9296664406007413,14.112264357588241
1609461.0,11.22,0.08,2.503073953743449,14.29141051962557
1078050.0,7.52,0.05,2.1424163408412245,13.890665339165029
1228041.0,60.88,2.76,4.125197025704866,14.02093158905875
2810484.0,19.59,0.1,3.0248055210396982,14.8488676242814
1914485.0,19.91,0.13,3.0402275134405423,14.46495973725849
2630280.0,57.32,0.57,4.065945087700403,14.782601242552985
3902177.0,27.2,0.08,3.339321977944068,15.177045416756725
695803.0,4.85,0.06,1.766441661243765,13.45282329046184
4338616.0,98.94,0.52,4.604570005916059,15.283066191698085
1961982.0,13.68,0.05,2.6864860231863696,14.489466254441977
145573.0,4.55,0.19,1.713797927758343,11.888439827370375
553230.0,3.86,0.07,1.5810384379124023,13.223530914802113
1972396.0,38.54,0.45,3.6773128177424708,14.494760112341295
612173.0,4.27,0.05,1.6620303625532709,13.324771834810464
348061.0,2.43,0.05,1.2325602611778486,12.76013590380738
3053785.0,21.29,0.12,3.1041381473977774,14.931892690268882
1543147.0,68.78,2.61,4.245347435758628,14.24933504379027
2601945.0,111.95,3.06,4.726945242914012,14.771770184572517
2656729.0,119.97,2.27,4.795542580971757,14.792606601211876
2363705.0,68.26,1.31,4.237867538974276,14.675741284291865
2788860.0,110.43,5.02,4.713396591058963,14.841143826715793
1645241.0,11.47,0.08,2.523325759691945,14.313398043823637
841891.0,5.87,0.07,1.927164106234258,13.64340701896442
760071.0,5.3,0.09,1.840549633397487,13.541168444617368
1688745.0,40.17,0.82,3.7177098357818132,14.339496799637901
654446.0,4.73,0.06,1.7457155307266483,13.391545883207526
2091869.0,14.58,0.05,2.7459880404426023,14.553568960744693
1055624.0,28.79,1.09,3.394172766725191,13.869643566544202
814123.0,23.17,0.88,3.1851121947153915,13.609867967535342
907617.0,6.33,0.07,1.9919755158985601,13.718578864216504
1758580.0,78.7,1.88,4.378269585796169,14.38001779182
767213.0,25.22,1.12,3.2665224783355535,13.550521050560052
697824.0,4.86,0.06,1.7681496035889213,13.455723633977538
592805.0,4.13,0.06,1.6351056591826783,13.292622474370283
1066894.0,48.67,2.07,3.905401129119259,13.880263118693737
1320334.0,9.2,0.09,2.322387720290225,14.093396050242646
467034.0,3.26,0.06,1.449269160281279,13.054159480309497
742630.0,5.18,0.09,1.8213182714695995,13.517954565073309
2103293.0,24.49,0.29,3.238286218388024,14.559015245198994
978463.0,6.82,0.06,2.05668455455722,13.79373927413482
3292049.0,148.7,2.86,5.008633291425583,15.007021028999114
1222509.0,8.52,0.09,2.253394848803274,14.016416680256809
2025532.0,16.01,0.1,2.8338014064077703,14.521343433765677
638238.0,4.45,0.08,1.6956156086751528,13.366468100329282
686091.0,4.78,0.07,1.7544036826842861,13.438767008503147
2251442.0,38.67,0.31,3.6805952345262387,14.6270819019476
897514.0,6.26,0.08,1.9823798288367047,13.70738511229683
1588231.0,36.35,0.77,3.6203329115788265,14.278132005836163
2185530.0,74.55,1.77,4.3247946887187485,14.597369377582071
706961.0,4.93,0.06,1.780024213009634,13.468732195202255
863773.0,6.07,0.08,1.9558604799084813,13.669066439495653
650008.0,4.53,0.06,1.7101878155342434,13.384741487929809
966764.0,6.74,0.07,2.046401687601636,13.781710725252974
1514279.0,33.38,0.72,3.5374749999547035,14.230450636434957
1206065.0,33.45,0.86,3.539508997459668,14.002874381139994
853071.0,5.95,0.07,1.9387416595767009,13.656599230883527
1153276.0,8.04,0.06,2.201659174404085,13.958118013242258
661380.0,4.61,0.07,1.724550719534605,13.402085352174355
804237.0,5.61,0.07,1.888583653863595,13.597650524256355
1727783.0,12.05,0.04,2.5687881337687024,14.362350220532987
786346.0,17.98,0.55,2.9433857931817817,13.575153449816534
721723.0,5.03,0.08,1.7967470107390942,13.489398073322455
1540618.0,12.03,0.11,2.567254391136754,14.247694841682282
3418139.0,26.44,0.13,3.3120018028576843,15.044607101444363
1069095.0,7.53,0.05,2.143589361503588,13.882323989529809
1456808.0,41.04,0.94,3.7386215460087504,14.19175898530067
1457827.0,66.37,2.89,4.210199814972569,14.192458214770081
2583968.0,120.84,2.58,4.8027087085869065,14.764837146908642
985236.0,26.9,0.68,3.32862668882732,13.800637500349545
2157144.0,39.56,0.59,3.702782359282928,14.58429614610683
585559.0,4.08,0.04,1.6253112615903906,13.280323933285349
1566802.0,71.01,2.21,4.276804998260776,14.264547795502642
1324965.0,56.68,1.88,4.054910492976694,14.096897356695868
1521202.0,70.23,3.35,4.265914077990263,14.235012027161565
1425226.0,65.08,2.79,4.190866129212723,14.169841657243884
1364063.0,9.51,0.07,2.3523271848888596,14.125979037105912
587903.0,4.1,0.05,1.62924053973028,13.28431894824541
1200381.0,8.37,0.08,2.2375130962503307,13.998150397434257
4285049.0,176.88,1.95,5.1811091656424955,15.270642778557376
943853.0,41.57,1.18,3.751149779840061,13.75772677214944
1554342.0,10.84,0.07,2.4714836294558595,14.256563506275215
1120197.0,7.81,0.07,2.175887439948088,13.92901601336081
666385.0,4.65,0.07,1.7316555451583497,13.40962436121073
843078.0,5.88,0.07,1.9286186519452522,13.644815945523222
2023258.0,14.1,0.05,2.714694743820879,14.520220135636698
925097.0,29.92,0.74,3.4314032237192214,13.737654956828633
3850963.0,26.85,0.07,3.326832966373293,15.163834064532109
529807.0,10.43,0.43,2.4362414778067194,13.180269955743851
1315298.0,51.39,2.29,3.9587157334201284,14.089574574173756
1331031.0,9.28,0.06,2.330200260027019,14.101465139161872
3909668.0,27.26,0.11,3.3414473772563813,15.178963273646676
1185469.0,46.93,1.9,3.86974161317154,13.985649878389248
2023197.0,49.63,0.9,3.924544285981818,14.520189985804388
609257.0,12.05,0.38,2.5687881337687024,13.319997102299888
1477321.0,10.3,0.08,2.424802725718295,14.205741547231577
2286622.0,15.94,0.11,2.8296776892239084,14.642586614641711
2694853.0,43.15,0.68,3.787592927049969,14.806854586460718
984618.0,6.86,0.11,2.061786606441115,13.800010043296567
1121259.0,7.82,0.07,2.1770218700187,13.929963610932987
1870069.0,43.35,0.68,3.7921127087555884,14.441486421285246
5231373.0,112.52,0.67,4.731979032851787,15.470184516642698
1064745.0,27.76,1.04,3.358985532852846,13.878246831027992
398357.0,12.5,0.49,2.6026896854443837,12.895106377448577
1198401.0,48.21,1.71,3.8960968548778867,13.996499560635556
151798.0,1.06,0.02,0.7227059828014898,11.930312556306685
769676.0,5.37,0.1,1.851599469584072,13.553726225303821
1499128.0,52.88,1.26,3.986759351542163,14.220394830753593
2292169.0,49.93,0.64,3.9304521408965134,14.645009525095901
1137520.0,55.15,1.27,4.0280266811844525,13.944361891175292
628023.0,24.53,1.15,3.2398542312533927,13.350333661280612
696777.0,4.86,0.08,1.7681496035889213,13.454222131117287
523133.0,15.74,0.68,2.8178010650613294,13.16759292437896
932514.0,18.99,0.55,2.995232148512309,13.745640516161618
1162519.0,8.1,0.09,2.2082744135228043,13.966100620596732
1703060.0,20.75,0.45,3.079613757534693,14.347937778146024
2759449.0,73.65,0.63,4.312810523985199,14.83054194247304
7431788.0,150.81,0.59,5.022629738944624,15.821277168330052
846274.0,5.9,0.07,1.9315214116032138,13.648599644869751
2422767.0,16.89,0.1,2.884241897520628,14.700421246143028
803812.0,5.6,0.07,1.8870696490323797,13.59712193404386
447947.0,19.34,0.95,3.012589390620414,13.01243243323174
1084048.0,7.56,0.06,2.1471001901536506,13.896213662912135
2982450.0,20.79,0.08,3.0814511489565284,14.908256003649088
1965116.0,13.7,0.06,2.6878474937846906,14.491062343497678
478982.0,3.34,0.06,1.4678743481123135,13.079420385157817
880590.0,22.74,0.61,3.167161389181522,13.688348551947225
1757194.0,20.95,0.42,3.08876713952118,14.379229345643793
4700396.0,32.77,0.36,3.5195728343974766,15.363157531198166
3158151.0,103.4,3.04,4.648229675448539,14.965497604368373
1958735.0,49.61,1.29,3.9241491852259864,14.487809925211382
4252035.0,174.27,1.19,5.1663276420850845,15.262908485012085
1711397.0,40.81,0.69,3.733135545368474,14.352821138331542
1916966.0,13.36,0.13,2.664446563620078,14.466254807482116
2522094.0,23.39,0.16,3.194173212227829,14.74060046331461
1148373.0,37.82,1.05,3.658935577740864,13.9538575867777
4527521.0,70.77,0.35,4.273466561441981,15.325685327921715
8259071.0,203.73,0.94,5.321692037864487,15.926822790517296
734495.0,20.38,0.63,3.062455905596899,13.506939828699688
1018190.0,7.1,0.08,2.0918640616783932,13.833538081283434
1545485.0,58.77,2.62,4.0905038628361625,14.250848981956178
1885314.0,13.14,0.08,2.6490076604684267,14.449605473656451
1658751.0,33.34,1.12,3.5363108554693294,14.321576070355032
270004.0,8.29,0.17,2.2289385528257473,12.506195756327564
1489392.0,10.38,0.14,2.431857428698185,14.213879212368491
1963054.0,22.82,0.49,3.170525563927154,14.490012491205368
1476506.0,10.29,0.02,2.4239173781615704,14.205189721096291
3986851.0,141.32,2.52,4.958078043357579,15.198512505032417
1689261.0,67.27,1.7,4.223470431430189,14.339802305133455
2509232.0,17.49,0.07,2.9172300453990334,14.735487686720347
855964.0,5.97,0.06,1.9416152247724325,13.65998476643748
1705685.0,23.65,0.34,3.204776900488699,14.349477933821346
2957976.0,128.69,3.3,4.86514698734765,14.90001614669865
776991.0,5.42,0.06,1.8594181177018698,13.563185333286484
664539.0,18.33,0.69,2.9616582932202395,13.40685035095957
1303247.0,9.09,0.1,2.3115448343655176,14.0803701680042
928167.0,20.29,0.5,3.058237478905388,13.740968029866332
872555.0,26.33,1.02,3.3079849999399764,13.679182114380144
698177.0,17.53,0.74,2.9193910402972683,13.456229363560531
422133.0,2.94,0.03,1.3711807233098425,12.95307807815943
626612.0,14.6,0.56,2.747270914255491,13.348084404172981
448676.0,3.13,0.03,1.4182774069729414,13.014058531457053
2231695.0,37.56,0.47,3.652215469742345,14.618272392490333
2300803.0,107.15,2.5,4.683519152399068,14.648769185033084
393493.0,11.81,0.48,2.550226115908643,12.88282109894698
1147582.0,8.0,0.06,2.1972245773362196,13.95316854945575
592534.0,4.13,0.07,1.6351056591826783,13.292165221976715
2477499.0,61.72,0.63,4.138680376042152,14.72276054518628
1115107.0,7.77,0.08,2.1713368063840917,13.924461819172182
611536.0,4.26,0.07,1.6601310267496185,13.323730739229015
808829.0,5.64,0.06,1.8931119634883424,13.603344037988638
1695593.0,11.82,0.07,2.551006451492524,14.343543679883942
497528.0,3.47,0.04,1.4973884086254776,13.11740912533919
652449.0,4.55,0.07,1.713797927758343,13.388489786890393
784762.0,17.64,0.29,2.925309809257445,13.57313704035227
312563.0,2.18,0.03,1.1568811967920856,12.652564527189936
816846.0,10.97,0.17,2.482403519569882,13.613207085802994
610711.0,22.89,1.07,3.173459961337718,13.322380768600622
474811.0,3.31,0.06,1.4609379041156565,13.070674215197768
591249.0,8.98,0.28,2.300583090323373,13.28999421878828
1088016.0,27.81,1.03,3.360722549096437,13.899867331275956
824483.0,14.87,0.36,2.7644305345383176,13.622513015093073
1666221.0,54.93,2.49,4.024100908833496,14.326069346132813
1025205.0,30.69,1.12,3.4560011737028296,13.84040412597151
597885.0,4.17,0.06,1.6428726885203377,13.301155379308016
2001869.0,37.03,0.51,3.638375321940168,14.509592301683995
2234448.0,39.45,0.48,3.700066643504501,14.61950522319721
7166015.0,158.48,1.13,5.071918522513154,15.784860409610383
622311.0,15.18,0.61,2.7837759116303458,13.341196853675262
473364.0,3.3,0.06,1.4586150226995167,13.067622040079986
1642854.0,71.08,3.34,4.277776613300082,14.31194613992949
2450488.0,17.08,0.1,2.89480635496403,14.711798154441844
858897.0,5.99,0.09,1.944480556245719,13.663405451191819
2211671.0,15.42,0.07,2.7985001040242823,14.609259348531836
1651105.0,11.51,0.09,2.5265283244788197,14.31695592435433
2037693.0,67.71,1.54,4.229894749042985,14.527329334288448
914023.0,6.37,0.06,1.9974177062012453,13.725612108297236
1097572.0,7.65,0.06,2.157559320943788,13.90861193652583
1067618.0,7.44,0.12,2.132982308607866,13.880941493281831
497991.0,3.47,0.06,1.4973884086254776,13.11833929162073
758266.0,5.29,0.07,1.8389610707123492,13.53879084534566
1938887.0,13.52,0.08,2.67552700939665,14.477625170823664
2204020.0,15.37,0.21,2.7954503913830435,14.605793977340221
1534832.0,10.7,0.06,2.4595888418037104,14.243932138296579
2711035.0,70.51,0.75,4.2698373000603045,14.81284140762539
194839.0,1.38,0.02,0.8671004876833833,12.17993398792048
1044036.0,23.06,0.65,3.180550710546533,13.858605487409744
1076389.0,31.47,1.26,3.4803165861147547,13.889123407565052
1883864.0,49.18,1.54,3.9156165409382764,14.448836075500072
455153.0,3.17,0.03,1.4279160358107101,13.028391102206363
415975.0,6.98,0.14,2.0769384114617173,12.938382845271443
1097192.0,16.44,0.3,2.8587664184808337,13.908265658149185
859383.0,5.99,0.06,1.944480556245719,13.663971132509507
512166.0,3.57,0.06,1.5195132049061133,13.146406022714164
1234149.0,43.77,1.16,3.8015382722528743,14.025893031975869
912509.0,6.36,0.06,1.9960599327407849,13.723954323282845
1002164.0,6.99,0.04,2.0781907597781832,13.817673217728904
724259.0,5.05,0.06,1.80005827204275,13.492905722923227
818317.0,38.45,1.85,3.6750340472918834,13.615006293096227
1695067.0,11.82,0.1,2.551006451492524,14.343233415986083
620103.0,4.32,0.08,1.6714733033535532,13.337642484889653
1189432.0,31.92,0.7,3.494080375808869,13.988987280951296
1138386.0,7.94,0.05,2.190535589185423,13.945122906156385
2559486.0,17.84,0.2,2.935982269148217,14.755317405749862
886771.0,6.18,0.06,1.9712993830601329,13.69534318202645
768291.0,5.36,0.05,1.8500283773520307,13.551925148202269
572082.0,16.8,0.58,2.8791984572980396,13.257039364730343
690304.0,16.43,0.55,2.8581928595319295,13.444888807892918
1611583.0,45.6,0.91,3.8416005411316,14.292728104228205
957665.0,25.75,0.69,3.2865344733420154,13.772254353156631
498745.0,3.48,0.03,1.4996230464268938,13.119852227103925
415586.0,2.9,0.03,1.3609765531356006,12.937447257640981
752441.0,8.53,0.2,2.254444717666111,13.531079196222668
2337146.0,35.56,0.38,3.5989547465859495,14.664441512698128
2517075.0,36.48,0.38,3.6238074573702215,14.738608468337805
1632731.0,73.48,3.45,4.310530632968812,14.305765243358705
3773723.0,147.16,3.94,4.998292770897869,15.143572870280876
1618570.0,30.1,0.48,3.4372078191851885,14.29705421916508
2083584.0,14.53,0.15,2.7427736371605955,14.549600525748742
1419980.0,9.9,0.05,2.388762789235098,14.166154049206236
2544910.0,17.74,0.05,2.930660276810276,14.749606236824825
692102.0,4.82,0.05,1.7613002617433464,13.447490067454284
1093743.0,7.62,0.08,2.154085084675602,13.90511723092463
1697834.0,77.14,3.23,4.358502089626924,14.344864467986937
3397709.0,31.97,0.14,3.49559805708364,15.038612233251792
2521333.0,115.24,2.78,4.755657019262028,14.740298684502706
960550.0,6.7,0.07,2.0412203288596382,13.775262357126268
1066901.0,19.11,0.43,3.001217203784561,13.880269679767729
1531928.0,64.86,2.7,4.187531276948218,14.242038283561207
1637096.0,67.24,3.11,4.223030903183424,14.30843510933205
1119679.0,24.64,0.59,3.2441536320524693,13.92855348816146
2175165.0,45.21,0.89,3.833196224882175,14.59261554143164
2827818.0,43.84,0.63,3.8031005982039594,14.855016301121477
1115020.0,17.4,0.31,2.91235066461494,13.924383796779715
2093011.0,51.17,0.94,3.9545076170343014,14.554114734808739
612969.0,4.27,0.08,1.6620303625532709,13.326071274079656
2802428.0,101.64,1.51,4.631227720307381,14.84599709908478
816118.0,34.28,1.64,3.5633162311385904,13.61231545664693
219483.0,1.53,0.02,0.928219302739429,12.299034615902046
656345.0,4.58,0.09,1.7191887763932197,13.394443367903545
609508.0,7.34,0.24,2.1210632163706555,13.32040899399625
3833162.0,83.55,0.98,4.4373430753445895,15.159200868895505
5439927.0,52.49,0.2,3.979494720543159,15.50927638345042
942089.0,6.57,0.08,2.0241930674493576,13.755856090395985
1889880.0,13.18,0.09,2.6518325211039815,14.452024422090611
6781960.0,157.13,3.06,5.063417479535225,15.729776851135115
1562708.0,10.89,0.08,2.4756977107026903,14.261931411647623
3695637.0,25.76,0.09,3.286908235260028,15.122663763223969
1072500.0,41.74,1.26,3.755135249891002,13.885503862184807
4481010.0,190.17,4.22,5.253163084540927,15.315359248574461
2687078.0,111.12,3.0,4.719569726296587,14.80396528798419
2240549.0,55.2,1.03,4.028916756899646,14.622231929406547
1126690.0,35.58,1.22,3.5995016429627196,13.934795576191002
1588933.0,11.08,0.09,2.4915511925066687,14.278573909099274
1967129.0,69.72,1.77,4.258728418329388,14.492086185680453
4039168.0,91.09,0.91,4.522766359733276,15.211549535710304
56493.0,0.35,0.01,0.30010459245033816,10.941889716805212
3791402.0,98.57,0.84,4.600860914399993,15.148246693253729
2126066.0,85.3,1.9,4.457829598089382,14.56978435196883
2756494.0,65.32,0.53,4.1944915108270395,14.829470503115799
1452804.0,19.3,0.52,3.0106208860477417,14.189006728453199
2837589.0,23.23,0.08,3.1875915348284343,14.858465658330463
696709.0,9.95,0.28,2.3933394562625097,13.454124534295422
849504.0,5.92,0.06,1.9344157696295783,13.652409105891987
1529309.0,26.45,0.73,3.3123661679555396,14.24032721125422
456747.0,12.26,0.55,2.5847519847577165,13.031887095467667
3087318.0,21.52,0.4,3.1144038032714896,14.942813634718165
1084233.0,7.56,0.13,2.1471001901536506,13.896384304844437
3118304.0,104.45,2.26,4.658236906924784,14.952800142930698
1012034.0,7.06,0.07,2.0869135565185366,13.827473713211738
288191.0,2.01,0.02,1.1019400787607843,12.571382203661244
595327.0,4.15,0.05,1.6389967146756448,13.296867793143715
1156251.0,8.06,0.09,2.203869120054888,13.960694297537005
1307883.0,39.1,0.99,3.6913763343125234,14.083921122051242
1025632.0,24.87,0.76,3.2530839961979376,13.840820540917948
3046719.0,100.27,0.72,4.617790217344194,14.929576160079463
2101795.0,60.11,1.13,4.1126755189068245,14.558302775281172
4328527.0,30.18,0.27,3.4397768636296306,15.280738088370653
751292.0,19.27,0.72,3.0091419604639085,13.529551001130299
3766813.0,33.78,0.45,3.549042508926137,15.141740109293734
1456039.0,28.39,0.91,3.380654480430826,14.191230979888878
4648608.0,91.76,0.77,4.530015512387331,15.352078593027363
1630474.0,11.37,0.09,2.5152741864043966,14.304381941373938
1348717.0,14.39,0.18,2.733717947850788,14.114665069601104
1379739.0,49.15,1.23,3.9150185144079446,14.137405633585685
1482997.0,15.47,0.13,2.8015405441895487,14.209576272501494
1024042.0,35.71,1.05,3.603049197508743,13.839269075887444
1259959.0,30.66,0.6,3.4550540544528663,14.046590532391999
4498367.0,149.05,0.97,5.010968571886377,15.319225222294422
542998.0,3.79,0.06,1.5665304114228238,13.20486275729375
648022.0,14.99,0.51,2.771963526845863,13.381681468531681
1290284.0,52.95,1.74,3.9880576917041437,14.070373682168922
843520.0,5.88,0.08,1.9286186519452522,13.645340076923814
567521.0,3.96,0.07,1.601405740736836,13.249034794106116
2168281.0,93.04,2.43,4.543720223671869,14.589445706883549
571644.0,3.99,0.08,1.6074359097634274,13.256273448321176
788027.0,11.41,0.27,2.5185025992165158,13.577288901203659
1523508.0,10.62,0.11,2.4527277514237653,14.236526784840402
948975.0,10.82,0.32,2.469793011977952,13.763138787493558
1358226.0,9.47,0.07,2.3485140248824456,14.121690730716189
554528.0,24.18,1.18,3.2260500286162013,13.225874383773796
689930.0,4.81,0.08,1.7595805708638197,13.444346871573108
1151027.0,51.83,1.85,3.9670792111762245,13.95616601408059
4107827.0,147.69,2.21,5.001863601709132,15.22840497963115
5903033.0,167.31,0.35,5.125807517138075,15.5909770139894
3603866.0,28.54,0.1,3.3857452771032337,15.097517993588795
646377.0,4.51,0.09,1.706564623164823,13.379139750956366
619847.0,4.32,0.05,1.6714733033535532,13.33722956567401
94186.0,0.66,0.01,0.506817602368452,11.453037446794708
829052.0,5.78,0.06,1.9139771019523042,13.628039364522573
603945.0,4.21,0.07,1.6505798557652755,13.311240068946669
1438479.0,26.71,0.43,3.321793358874887,14.17909755850552
2483099.0,47.42,1.56,3.8799129515099127,14.725018337541597
627698.0,4.38,0.06,1.682688374173693,13.349816031186622
1863468.0,12.99,0.1,2.63834278867739,14.437950362399517
402136.0,15.27,0.28,2.7893229212309465,12.904548105563284
764906.0,11.48,0.33,2.5241273629412815,13.547509536791157
977150.0,6.81,0.13,2.0554049638515948,13.79239647384203
6029311.0,51.93,0.14,3.9689702858698963,15.612143466008165
848734.0,5.92,0.08,1.9344157696295783,13.651502284650272
1216543.0,50.93,1.66,3.9498966578562276,14.011524609889886
397624.0,2.77,0.05,1.3270750014599193,12.893264629051446
1011399.0,47.91,2.35,3.8899818745512658,13.82684606762802
1440662.0,25.62,0.4,3.2816628129669656,14.180613982259619
1419453.0,23.58,0.47,3.201933104137889,14.165782848593402
1552645.0,27.9,0.57,3.3638415951183864,14.255471130236067
4863803.0,126.03,1.2,4.844423279035369,15.3973314057636
1792425.0,12.5,0.06,2.6026896854443837,14.399080567479613
4677797.0,202.65,1.69,5.316402834094422,15.358338044347427
750854.0,27.45,1.09,3.34814816057234,13.528967836205918
1068881.0,46.36,1.27,3.8577779905757503,13.882123800378457
850667.0,8.0,0.1,2.1972245773362196,13.653777202175599
505768.0,3.53,0.07,1.5107219394949425,13.133835322292697
1224554.0,19.57,0.3,3.0238337036648657,14.018088070658017
276107.0,6.19,0.08,1.9726911717329554,12.528547372507534
2147013.0,14.97,0.17,2.770711962226921,14.579588597566254
403800.0,15.2,0.61,2.785011242238338,12.90867746133131
730292.0,16.3,0.54,2.8507065015037334,13.50120110246025
790671.0,5.51,0.1,1.873339456220478,13.580638495771456
601590.0,16.18,0.59,2.8437459165561094,13.30733309139948
3218565.0,70.5,0.83,4.269697449699962,14.984446476711655
3281189.0,51.47,0.29,3.9602415776986204,15.0037167194406
2650112.0,18.47,0.06,2.968874819384108,14.790112838562715
1403869.0,9.83,0.07,2.382320061012899,14.154743266688342
928084.0,6.47,0.06,2.010894999144726,13.740878602401374
2439061.0,43.57,0.31,3.7970609869584644,14.70712409712917
3312125.0,83.68,0.48,4.4388794462666645,15.013100837241913
4020660.0,28.03,0.07,3.3683297780365384,15.206956874939122
2454812.0,95.26,1.96,4.567052863874963,14.713561145230164
1644969.0,27.87,0.43,3.3628029936748436,14.313232704933245
1152639.0,8.04,0.06,2.201659174404085,13.957565521529673
962971.0,6.71,0.05,2.0425181875752383,13.777779614552777
384592.0,2.68,0.05,1.3029127521808397,12.859940911243152
677279.0,4.72,0.06,1.7439688053917064,13.425840055754751
555864.0,3.88,0.05,1.5851452198650557,13.228280737995235
597744.0,28.47,1.28,3.3833727967496032,13.300919520584625
3786217.0,63.08,0.46,4.160132302760104,15.146878189653666
619870.0,4.32,0.05,1.6714733033535532,13.337266670856721
876339.0,22.55,0.8,3.159125820462427,13.683509422470278
3920913.0,27.33,0.07,3.3439213138424253,15.181835347853621
993738.0,6.93,0.07,2.0706530356467567,13.809229875707025
1428696.0,9.96,0.06,2.3942522815198695,14.172273398040028
6132429.0,143.33,0.78,4.972102344379472,15.62910164045526
1072855.0,7.48,0.08,2.1377104498038118,13.885834809438098
720005.0,16.71,0.57,2.8741294517947424,13.48701482429085
962725.0,6.71,0.11,2.0425181875752383,13.777524122776457
1524620.0,10.63,0.1,2.453587966530573,14.237256412546131
2423336.0,46.38,0.54,3.8582001987306396,14.700656073907847
3039889.0,132.32,4.32,4.8927522534395385,14.927331888517214
666909.0,4.65,0.07,1.7316555451583497,13.410410383259814
2565555.0,120.13,3.43,4.796864349028711,14.75768577722961
828531.0,24.14,0.81,3.2244602031621015,13.627410739122178
1095744.0,7.64,0.07,2.1564025828159643,13.906945055186
1199742.0,8.36,0.08,2.2364452904895007,13.997617925154607
2446842.0,113.3,2.71,4.738826570800765,14.710309180170297
728876.0,18.12,0.72,2.9507349076232554,13.499260272475418
4022735.0,84.59,0.93,4.4495684538935185,15.207472826109013
1000599.0,45.3,2.08,3.835141961092188,13.816110378036242
1433267.0,9.99,0.06,2.39698576841553,14.175467709561469
2261586.0,94.76,2.59,4.561845061249718,14.631577337202089
724153.0,18.73,0.76,2.982140320034524,13.49275935593121
1143294.0,34.2,0.89,3.5610460826040513,13.949425002215154
1605669.0,77.34,3.71,4.361058328237685,14.289051672922994
2498980.0,109.9,2.56,4.7086288943563215,14.73139360674697
631195.0,4.4,0.05,1.6863989535702288,13.355371711358107
563298.0,3.93,0.05,1.5953389880545987,13.241565849628255
1866800.0,54.22,0.97,4.011325206502009,14.439736828733677
570982.0,3.98,0.05,1.6054298910365616,13.255114715865696
1073507.0,7.48,0.07,2.1377104498038118,13.88644234853217
551219.0,3.84,0.07,1.5769147207285403,13.219889282493567
1210262.0,8.44,0.06,2.244955980157409,14.006348249326567
3833052.0,26.72,0.06,3.3221541743217022,15.159172171556426
809257.0,5.64,0.08,1.8931119634883424,13.60387305743626
937635.0,6.54,0.09,2.020222182019865,13.751117092972219
4571388.0,200.68,1.89,5.306682282879664,15.335327655421223
2154119.0,66.96,1.41,4.2189192968037315,14.582892845453117
2257945.0,54.41,1.52,4.014760082879258,14.629966108436777
593824.0,4.14,0.07,1.6370530794670737,13.294339942143294
987989.0,14.36,0.47,2.731766727719526,13.803427855221292
2708863.0,109.11,3.35,4.7014798661255,14.812039916780071
132105.0,0.92,0.02,0.6523251860396901,11.791359909615213
1406987.0,52.38,1.26,3.9774361439763783,14.156961807275508
3469285.0,57.07,0.49,4.061649179383958,15.05945936706203
500819.0,3.49,0.06,1.501852701754163,13.124002034072838
869772.0,24.23,0.83,3.2280337626529665,13.675987537045112
2313679.0,85.59,1.11,4.46118433545971,14.654349888495384
924121.0,6.44,0.1,2.0068708488450007,13.73659937654005
668868.0,17.72,0.75,2.929592471049446,13.413343505287445
1497886.0,72.93,2.19,4.3031186995690085,14.219566006302138
